name,gender,country,occupation,birth_date,death_date,image_url,description
Ramzi Khaled,male,Egypt,association football player,1992,,,"Ramzy Khaled, is an Egyptian footballer who plays for Egyptian Premier League side Haras El Hodood SC as a defender."
Seif Asser Sherif,male,Egypt,trampoline gymnast,1995,,,Seif Asser Sherif is an Egyptian trampoline gymnast. He competed in the 2020 Summer Olympics and placed tenth after winning the African Championships.
Paul H. Taghert,male,Egypt,biologist,1953,,,Paul H. Taghert is an American chronobiologist known for pioneering research on the roles and regulation of neuropeptide signaling in the brain using Drosophila melanogaster as a model. He is a professor of neuroscience in the Department of Neuroscience at Washington University in St. Louis.
Paul H. Taghert,male,Egypt,microbiologist,1953,,,Paul H. Taghert is an American chronobiologist known for pioneering research on the roles and regulation of neuropeptide signaling in the brain using Drosophila melanogaster as a model. He is a professor of neuroscience in the Department of Neuroscience at Washington University in St. Louis.
Adham Ahmed Saleh,male,Egypt,amateur wrestler,1993,,,"Adham Ahmed Saleh is an Egyptian Greco-Roman wrestler. He competed at the 2016 Summer Olympics in the men's Greco-Roman 66 kg event, in which he was eliminated in the repechage by Ryu Han-su."
Youssef El-Kamash,male,Egypt,swimmer,1995,,,"Youssef El-Kamash is an Egyptian swimmer. He competed in the men's 50 metre breaststroke event at the 2017 World Aquatics Championships. In 2019, he represented Egypt at the 2019 African Games held in Rabat, Morocco."
Abdelkhalek El-Banna,male,Egypt,rower,1988,,,Abdelkhalek El-Banna is an Egyptian competitive rower.
Mohamed Essam,male,Egypt,fencer,1994,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Essam%20teams%202014%20CIP%20t114236.jpg,"Mohamed Essam may refer to:Mohamed Essam 
Mohammed Essam 
Mohamed Essam (fencer), Egyptian fencer"
Eslam Ahmed Ibrahim,male,Egypt,hammer thrower,1994,,,Eslam Ahmed Shabaan is an Egyptian track and field athlete who competes in the hammer throw. He holds a personal best of 70.33 m. He was the gold medallist at the 2016 African Championships in Athletics.
Ibrahim Ghanem,male,Egypt,amateur wrestler,1995,,http://commons.wikimedia.org/wiki/Special:FilePath/Ibrahim%20Ghanem.JPG,"Ibrahim Ghanem is an Egyptian wrestler naturalized French, specializing in Greco-Roman wrestling. He was African champion in Marrakech 2017 in the 71 kg. He won the gold medal in the 72 kg event at the 2023 World Wrestling Championships."
Mohamed Ali,male,Egypt,actor,1978,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%B9%D9%84%D9%8A.png,Muhammad Ali (1942–2016) was an American boxer.
Mohamed Ali,male,Egypt,film actor,1978,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%B9%D9%84%D9%8A.png,Muhammad Ali (1942–2016) was an American boxer.
Mohamed Ali,male,Egypt,political activist,1978,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%B9%D9%84%D9%8A.png,Muhammad Ali (1942–2016) was an American boxer.
Mohamed Ali,male,Egypt,building contractor,1978,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%B9%D9%84%D9%8A.png,Muhammad Ali (1942–2016) was an American boxer.
Mohammed Farid Hegazy,male,Egypt,military personnel,1954,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Farid%20Hegazy%20%28cropped%29.JPG,"Mohammed Farid Hegazy is the former Chief of Staff of the Egyptian Armed Forces. Previously he was Chief of Staff and then Commander of the Second Field Army (2010–2012), and then Secretary-General of the Ministry of Defence. He served as Chief of Staff from 28 October 2017 to 27 October 2021."
Mahmoud Othman,male,Egypt,politician,1950,,,"Mahmoud Ali Othman was a member of the Interim Iraq Governing Council created following the United States's 2003 invasion of Iraq. A Kurd and Sunni Muslim, Othman was a member of the Political Bureau Kurdistan Democratic Party (KDP). He then founded the Kurdish Socialist Party. He was also the Chief Negotiator in the 1970 agreement with the Baath Party. He is now a leading member of the Iraqi National Assembly."
Mufidah Abdul Rahman,female,Egypt,lawyer,1914,2002,,"Mufidah Abdul Rahman was one of Egypt's first female lawyers; she was also the first female lawyer to take cases to the Court of Cassation in Egypt, the first woman to practice law in Cairo, Egypt, the first woman to plead a case before a military court in Egypt, and the first woman to plead cases before courts in the south of Egypt."
Mufidah Abdul Rahman,female,Egypt,lawyer,1914,2002,,"Mufidah Abdul Rahman was one of Egypt's first female lawyers; she was also the first female lawyer to take cases to the Court of Cassation in Egypt, the first woman to practice law in Cairo, Egypt, the first woman to plead a case before a military court in Egypt, and the first woman to plead cases before courts in the south of Egypt."
Nureddin Tarraf,male,Egypt,politician,1910,1995,http://commons.wikimedia.org/wiki/Special:FilePath/Nour%20El%20Din%20Tarraf.gif,Nureddin Ali Tarraf was an Egyptian physician and politician who held several ministerial positions and was the head of the Executive Council of the Egyptian Territory in the United Arab Republic (UAR) from October 1958 to September 1960.
Hussein Fawzi,male,Egypt,screenwriter,1904,1962,,"Husayn Fawzi Al-Najjar was an Egyptian historian, political scientist, strategist, and Islamic scholar. During his career, he published over 55 books on Middle Eastern history and politics."
Hussein Fawzi,male,Egypt,film director,1904,1962,,"Husayn Fawzi Al-Najjar was an Egyptian historian, political scientist, strategist, and Islamic scholar. During his career, he published over 55 books on Middle Eastern history and politics."
Hussein Fawzi,male,Egypt,film producer,1904,1962,,"Husayn Fawzi Al-Najjar was an Egyptian historian, political scientist, strategist, and Islamic scholar. During his career, he published over 55 books on Middle Eastern history and politics."
Ahmed Gamal,male,Egypt,association football player,1994,,,"Ahmed Gamal may refer to:Ahmad Gamal (singer), Egyptian singer
Ahmed Gamal El Din, Egyptian minister of interior from 2012 to 2013
Ahmed Gamal El-Din Moussa, Egyptian minister of education from 2010 to 2012
Ahmed Gamal, basketball player in 2010 FIBA Under-17 World Championship squads
Ahmed Gamal (footballer), Egyptian footballer
"
Mohamed Rizk,male,Egypt,association football player,1993,,,Mohamed Rizk is an Egyptian footballer who plays as an attacking midfielder for El-Geish in the Egyptian Premier League on loan from Al Ahly.
Selim Abdel-Khalik,male,Egypt,association football player,1993,,,Selim Abdel Khalek is an Egyptian professional footballer who plays for Pharco FC as a right back.
Selim Abdel-Khalik,male,Egypt,association football player,1993,,,Selim Abdel Khalek is an Egyptian professional footballer who plays for Pharco FC as a right back.
Amer Mohamed,male,Egypt,association football player,1987,,,"Amer Mohamed Amer, is an Egyptian footballer who plays for Egyptian Premier League side Ismaily and the Egyptian national team as a goalkeeper."
Mohamed Moussa,male,Egypt,association football player,1995,,,"Mohamed Moussa Soliman is an Egyptian professional footballer who plays as a goalkeeper for El-Entag El-Harby. He was also a player for Egypt national under-23 team. In 2015, Moussa signed a 4-year contract for El-Entag, moving from Wadi Degla and Al Ahly Fc before it (2010-2011)."
Sayed Shabrawy,male,Egypt,association football player,1993,,,"Sayed Shabrawy is an Egyptian professional footballer who currently plays as a right back for the Egyptian club El-Entag El-Harby. He also represented Egypt at national level, through U-17, U-20, and U-23 levels."
Sayed Shabrawy,male,Egypt,association football player,1994,,,"Sayed Shabrawy is an Egyptian professional footballer who currently plays as a right back for the Egyptian club El-Entag El-Harby. He also represented Egypt at national level, through U-17, U-20, and U-23 levels."
Shaaban Khalil,male,Egypt,physicist,1966,,http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Khalil.jpg,Shaaban (Said) Khalil is a high energy physicist. He is the founding director of the Center for Fundamental Physics at Zewail City of Science and Technology in Egypt.
Mohamed Mohsen Leila,male,Egypt,association football player,1995,,,"Mohamed Mohsen Leila is an Egyptian professional footballer who plays as a defensive midfielder for the Egyptian club El-Entag El-Harby. In 2015, Leila signed a 3-year contract for El-Entag moving from C.S. Marítimo B."
Abdelrahman Ramadan,male,Egypt,association football player,1993,,,Abdelrahman Ramadan is an Egyptian professional footballer who currently plays as a second striker for Ceramica Cleopatra FC.
Omar El Said,male,Egypt,association football player,1990,,,"Omar El Said is an Egyptian professional footballer who plays as a striker who last played for Egyptian Premier League club Modern Sport. El Said scored 5 goals in the first 4 matches in 2017–18 Egyptian Premier League season, which made him on the top of scorers' list so far."
Rashid Khadr,male,Egypt,athlete,1928,,,Rashid Khadr was an Egyptian middle-distance runner. He competed in the men's 800 metres at the 1948 Summer Olympics.
Mohamed Khalifa,male,Egypt,association football player,1986,,,"Mohamed Khalifa may refer to:Mohamed Abdel Aziz Khalifa, Egyptian swimmer
Mohamed Asswai Khalifa, Libyan hurdler
Mohamed Khalifa (footballer), Egyptian footballer
Mohamed Khalifa, Egyptian shot putter
Mohamed Ould Khalifa, Mauritanian long-distance runner
Mohammed Jamal Khalifa (1957–2007), Saudi businessman
"
Ahmed El Siady,male,Egypt,association football player,1992,,,"Ahmed El Siady is an Egyptian professional footballer who plays as a centre forward for the Egyptian club El-Entag El-Harby. He played for Gomhoriat Shebin in Egyptian Second Division before moving to ENPPI. In 2014, Al Nasr signed him in a free agent transfer for 3 years, but he moved to Ismaily after two years and signed a 5-year contract, he managed to score only 1 goal in 22 matches with the club. In 2017, he joined El-Entag El-Harby with a 3-year contract."
Ahmed Aboutrika,male,Egypt,association football player,2003,,,"Ahmed Mohamed Mohamed Mohamed Aboutrika, is an Egyptian professional footballer who plays for Al-Markhiya as an attacking midfielder."
Tarek Fouad,male,Egypt,composer,1960,,,"Tarek Ayad is an Egyptian foil fencer, African champion in 2010. At the 2012 Summer Olympics he competed in the individual event, but was defeated in the table of 32 by Russia's Aleksey Cheremisinov. He originally took up fencing in 1993, after being encouraged by his brother's friend. He competed at the 2016 Olympics, losing to eventual champion Daniele Garozzo in the last 32. He has also won silver and bronze medals at World Cup events."
Tarek Fouad,male,Egypt,singer,1960,,,"Tarek Ayad is an Egyptian foil fencer, African champion in 2010. At the 2012 Summer Olympics he competed in the individual event, but was defeated in the table of 32 by Russia's Aleksey Cheremisinov. He originally took up fencing in 1993, after being encouraged by his brother's friend. He competed at the 2016 Olympics, losing to eventual champion Daniele Garozzo in the last 32. He has also won silver and bronze medals at World Cup events."
Tarek Fouad,male,Egypt,musician,1960,,,"Tarek Ayad is an Egyptian foil fencer, African champion in 2010. At the 2012 Summer Olympics he competed in the individual event, but was defeated in the table of 32 by Russia's Aleksey Cheremisinov. He originally took up fencing in 1993, after being encouraged by his brother's friend. He competed at the 2016 Olympics, losing to eventual champion Daniele Garozzo in the last 32. He has also won silver and bronze medals at World Cup events."
Abdelrahman Abdelhaleem,male,Egypt,gymnast,2002,,http://commons.wikimedia.org/wiki/Special:FilePath/2019-06-27%201st%20FIG%20Artistic%20Gymnastics%20JWCH%20Men%27s%20All-around%20competition%20Subdivision%204%20Vault%20%28Martin%20Rulsch%29%20185.jpg,Abdelrahman Yehia Abdelhaleem is a Qatari professional basketball player. He currently plays for BK Sabah.
Mohamed Moussa,male,Egypt,gymnast,2002,,http://commons.wikimedia.org/wiki/Special:FilePath/2019-06-27%201st%20FIG%20Artistic%20Gymnastics%20JWCH%20Men%27s%20All-around%20competition%20Subdivision%204%20Still%20rings%20%28Martin%20Rulsch%29%20163.jpg,"Mohamed Moussa Soliman is an Egyptian professional footballer who plays as a goalkeeper for El-Entag El-Harby. He was also a player for Egypt national under-23 team. In 2015, Moussa signed a 4-year contract for El-Entag, moving from Wadi Degla and Al Ahly Fc before it (2010-2011)."
